DW_CATEGORIA;id_categoria;id_subcategoria;ds_categoria;ds_subcategoria
0f2107c5676d7fa59b4dc0445889e55289353cc39edce3892448b47d06c85107;18;51;Categoria - 018;Sub-categoria - 00051
64d54648394454f987bffc165cf3e23465ad3018cb3a63d097939f3e6084b6ec;27;1542;Categoria - 027;Sub-categoria - 01542
eb4a78e6a66c6e830fd01115494f5ce2e696605309069cb71c33e288a34afcc3;30;3153;Categoria - 030;Sub-categoria - 03153
d36bb0e7b14ac1e4892a6f226702dda44d7682b30e5a7308db8f930b6b92a990;43;3323;Categoria - 043;Sub-categoria - 03323
f29f6194be2672e66916651d99f2ce91287e14cb67687ec9d695a40ec13e5ce2;18;2981;Categoria - 018;Sub-categoria - 02981
84d3dd48f08c1433c6f5018fb9fce44d47f8e206849ff0f67d9bcf405bd137be;18;671;Categoria - 018;Sub-categoria - 00671
3d53186c2ec370f67740aeb2e12a84fe2261b590e43b3e9794a4b1d50dba72e8;29;1986;Categoria - 029;Sub-categoria - 01986
da00ad05dd56ebd3f66b6eb6b3d795d5ba8d11b50276495df604f52e2f56752d;22;896;Categoria - 022;Sub-categoria - 00896
e3906f11be4b2087555919833430de724430405087733548f36c133ac2a3f5a6;22;1540;Categoria - 022;Sub-categoria - 01540
b592dc55053a9a067f18fe0e4e3e06974be2e28c0bf436cefeaabd433a89681d;25;3098;Categoria - 025;Sub-categoria - 03098
dcec478c2826053c82708876e38ae089b45975c42d51040f6eb77c66d58cfd07;34;3212;Categoria - 034;Sub-categoria - 03212
971c43209d59babbd2740f13c3c7cfc200949328a801e37abc3525b76d3618ec;4;3118;Categoria - 004;Sub-categoria - 03118
706623f515b0575e0209672dc85a8456bd53a182a03702f950928eb5fc30ac02;43;3600;Categoria - 043;Sub-categoria - 03600
5cd18749d1eaa330e01bef3e4e0471456e2bc505c40fe835a0cd3350b748e603;24;2372;Categoria - 024;Sub-categoria - 02372
102dd4c7b82b0c08080c863d1722b9e6f6edb465c7393ef6b54ae1304ff9254a;18;3372;Categoria - 018;Sub-categoria - 03372
17aa413e2ad1bbaa815e46582ef5183af4fcc705773432e01b279209071939a6;12;1041;Categoria - 012;Sub-categoria - 01041
2acc4044ca8f393dae33e69de220c6c96ec96b053624c04154315c1e950ed585;12;3240;Categoria - 012;Sub-categoria - 03240
5fa4096ae235feb39a1e008669bbb536af1819d63c2ff99fa0118cbc7595ce21;34;1472;Categoria - 034;Sub-categoria - 01472
f3c87bbd28c24991efd0c0808b30179edffa382a4301e03ea2d6870300651d20;4;1912;Categoria - 004;Sub-categoria - 01912
b49d2b8554a926f5d3da8de324686956448036fedc638c3ed364e59c6bfe0e85;4;880;Categoria - 004;Sub-categoria - 00880
5a9d7fcccfae0f9808258e77027e8147435c63b480fd128c2bc094090926fff0;12;2877;Categoria - 012;Sub-categoria - 02877
fcca0e82757283c96eec364b26a1789bd7f20f92cc34adf0596423709e505bb8;24;510;Categoria - 024;Sub-categoria - 00510
dccd198940306c1c850f77392b00b9c3b56a3cc7fdbbc5e71c0a8541573f2af1;24;67;Categoria - 024;Sub-categoria - 00067
75e4e4b8d39b45e6c330601224e655b521eb2496c792813497965584630985fd;25;3097;Categoria - 025;Sub-categoria - 03097
fc379105a80180320a0ff3a858e0a76838490547a275353e9ce64fcf529f528f;12;2430;Categoria - 012;Sub-categoria - 02430
e444b3de2bdc730250e3a020218e9fafc697c9442c6f4ef57d3ce5017ef3e567;16;3485;Categoria - 016;Sub-categoria - 03485
427a134049cfe69e81b4f53c498595c5a60069e1cc66d69407f84cfb2a5cc3a0;9;512;Categoria - 009;Sub-categoria - 00512
6a0458b99532734a189f27528736d6fdaec03fa5caa070424c19aca78eee5856;32;1065;Categoria - 032;Sub-categoria - 01065
4527bc58f937e15bf486b3da2f40f2c5e26d459276151a804430530409717eca;24;2393;Categoria - 024;Sub-categoria - 02393
2e5b6258001d419b96b31974e51e66d09a44db9d1c29f00b1b8936f7a74e2ffb;14;3104;Categoria - 014;Sub-categoria - 03104
2420f73d5beb5d63940593c094f021e40654789dd03c5c3e3ee5e91fb3156b86;14;1944;Categoria - 014;Sub-categoria - 01944
45597a5e938a8eb61e7c1681cce9eae47ea386e80d25b4a24f73e20de533e63a;9;1604;Categoria - 009;Sub-categoria - 01604
4906e04af98c9b345f33ce930ac12e58033a19974b90cf5b9a7dbc37a98c46ee;43;980;Categoria - 043;Sub-categoria - 00980
18e24ade97dddbe7e6d5d71b13987b11ef58642e13bb14168cbc7b1f13094fc7;18;3614;Categoria - 018;Sub-categoria - 03614
8040d71b461b8bc3b26a568344ef73599a94bcae5936e209a98435065f1faf22;4;961;Categoria - 004;Sub-categoria - 00961
85b212e766b37ff5baf1fd1e24d0ae3898067cc030d5c2a09d3a15b2eba1dbd5;43;1676;Categoria - 043;Sub-categoria - 01676
82b2a834cc258fff332e8769fd075f3a673bf5a23687bbb7e9908572ca97c244;18;747;Categoria - 018;Sub-categoria - 00747
92e3e2c6d648896662c51d3bf3baadfc96f7bde5a003b2c26bbdab3c9f7ae5fd;4;1913;Categoria - 004;Sub-categoria - 01913
d37fdead24b664839d393d191f84a8e520b2a5b4d91cf35a43ebbe21820faa23;29;1573;Categoria - 029;Sub-categoria - 01573
b219dcb39e1f9aac38363da09ae7ee3fc563b60aadd95c3647bb076ce82eb22c;9;99;Categoria - 009;Sub-categoria - 00099
b359607d4f96fca1dd7fefc90791267dbf0263ef996bad29c6efff109f334563;29;801;Categoria - 029;Sub-categoria - 00801
52ee90ae9535a08d53fe89add403b1b94ac0e565b09fad615688f26a19992170;21;253;Categoria - 021;Sub-categoria - 00253
c9b41184a56ba5279b3a992ecdd69219d2275635acceaf02c0feb73e2fe407b9;27;1383;Categoria - 027;Sub-categoria - 01383
f64e1104d75d0649c4cd9f9a9bb8351f26a6eb5d320a4c5595b08117ccc49804;5;534;Categoria - 005;Sub-categoria - 00534
69102bd56661841da345caa58ef198ace51b2e59e3ae64b409e979fc3a0c4d26;28;1724;Categoria - 028;Sub-categoria - 01724
17e7ffd7742cffab9a0cc3343df7a2cd4976807ce98bd1f930e638cc45a51185;25;140;Categoria - 025;Sub-categoria - 00140
798134f405e33c250859d20baf5f9da087dceb9a9e8c4fcd48512c6207f6caa3;17;3021;Categoria - 017;Sub-categoria - 03021
b5ea0ee6e3087f1648944bfdf1a4e06937a922877a5b5514195e5dc962ce681d;27;1051;Categoria - 027;Sub-categoria - 01051
47fc6ab393b68a32bd97fb7b15f1c11c852e73ff4afa798387e499b477b270cf;3;359;Categoria - 003;Sub-categoria - 00359
d0b2c7e600582557fb4fe0b0f6eb8609e13552f2ca30536cac925056233792f6;29;641;Categoria - 029;Sub-categoria - 00641
efeaa07a805676dadecc8d9fba536971e79bc78b7d9acc0572c01ae334ac36d9;29;1366;Categoria - 029;Sub-categoria - 01366
01508f0085062753a681cbb5f36095e59808d3bd1cfe6cdb464bf611a216e608;22;1637;Categoria - 022;Sub-categoria - 01637
016e090db324ddc9ba6e6c76076fe564999521f7210940dd8b723eb1b5f2b45f;34;2486;Categoria - 034;Sub-categoria - 02486
6ca1adc491a08f2f295dd7857940435b9ed39326ee5e0d723a3f9f765b6db826;21;244;Categoria - 021;Sub-categoria - 00244
47e852de698fa59e96b16dd7293a2b23c6303b043871d3d28baf0ca28d9c4ab3;4;231;Categoria - 004;Sub-categoria - 00231
8849d207e633d8bcbb82f8663073c227282c9d865674113836b499cde5da91e0;21;1153;Categoria - 021;Sub-categoria - 01153
204cf5be801e72b332632095d47511235a0d605c4ad9ce183a771c8995ae8d6b;34;1801;Categoria - 034;Sub-categoria - 01801
4867101e439c1e2ea8395050b48065b1ecd258ad09f850e1057a2d3468e7dc1d;29;1134;Categoria - 029;Sub-categoria - 01134
8de00cdd5d88ba776b1607fd36427e8be2e75a5a57664104cc9e4c918c5ff2b8;3;2033;Categoria - 003;Sub-categoria - 02033
540c73310f4d1c76a93596069403ec1b5a7c2012dbe524b5e152202d76474d45;34;3214;Categoria - 034;Sub-categoria - 03214
3c5833bf661e300453740452933262a668904df8f4abdca31c39dad10ae5ae21;21;1201;Categoria - 021;Sub-categoria - 01201
8b39a0010f5ba31a11a82ef3b531898b75ba7ff484d9ca90448c3e889ff2e36f;12;765;Categoria - 012;Sub-categoria - 00765
758047712d9d504ab8505dcf616289a335fc1f579b5ef81793f64f150bbcf37d;35;2925;Categoria - 035;Sub-categoria - 02925
d4ded71877ee8665f643d22a62448ce3c8b2ae86b3614fc8224600be7460c41f;6;919;Categoria - 006;Sub-categoria - 00919
805a311dfc9b00ed6c424cfa8492e627b912467f880654d978d04b8a36047364;42;3402;Categoria - 042;Sub-categoria - 03402
e060df9025f1705dda9090cd8456beea0347fb65f8d3ed634399a71e1b39b571;21;1254;Categoria - 021;Sub-categoria - 01254
b5fabed316fe48248d9ac45bd25f03e9ac37dcd8f2a89a2a2889fab672e4f0c2;43;1496;Categoria - 043;Sub-categoria - 01496
6e8d376320427192f5873f2feae4cbee7680dc8ecd8cd112ba02da32ee6fdd96;2;3042;Categoria - 002;Sub-categoria - 03042
740ae99b448e8054dda795322b7b1118119fc3968a8744aaa2c9ca75267f1f49;27;910;Categoria - 027;Sub-categoria - 00910
7fb43a299918453d4af447fe17ccb4b236ffe9ea096e0002e9993c4ecad89385;32;2948;Categoria - 032;Sub-categoria - 02948
36c3de8d07860990a5b7bf3507f669df32924fff797e5b1cfd9eb8d704cb93e3;41;3509;Categoria - 041;Sub-categoria - 03509
30fa7a1405dde1600aafded00ae2aa85e712f76face537c63643a851a3ab88b2;9;1262;Categoria - 009;Sub-categoria - 01262
1c6f6c27b5bf2b9311d657f35d07e34fc5c7dc8709fd1c6e32632d30a7ac8e5b;21;371;Categoria - 021;Sub-categoria - 00371
7f750969452cf659023e8eb18790381350b3bc03bcfc4df710745643a8be6767;27;1061;Categoria - 027;Sub-categoria - 01061
34e20196367e0301435e51131e5766c0977156eef0a09d0c07bc6acd308e852d;4;3132;Categoria - 004;Sub-categoria - 03132
dcd70a4ed3215712c877a688f6bcb4ed2693c43f00d973dbaa3b0abf81ed8bdc;4;3173;Categoria - 004;Sub-categoria - 03173
07eaba7347e11486c9e2a92d8b4da90fffcebed08bada566b27149fe3a1c01bd;9;2162;Categoria - 009;Sub-categoria - 02162
a1dd8d4437c714e412cd7e76d9450f31ca1bb5c799c5d90a6727ee4b260c5f16;4;2478;Categoria - 004;Sub-categoria - 02478
a7d91ac6d67aeaeb47e8ea31c0198b2409c10311760e01572bf83d750a95aecb;4;1555;Categoria - 004;Sub-categoria - 01555
d02d78a961a4b7c95e2a9ae41425e057256d90cabd438d14dd7f11f694df9afc;29;2314;Categoria - 029;Sub-categoria - 02314
ea340390443eb0fcee69bd3a6c055862252315931fb13c3c1ec08bd8f810ca1a;6;469;Categoria - 006;Sub-categoria - 00469
e5d8955a8180be4e1caa214d866060a21f44a738be9512762cb9900e931e8bfa;18;504;Categoria - 018;Sub-categoria - 00504
4ae9323fd8f05dfffcbac15c5e18c4213a78cf5c631f77b1f61e3858120af71e;15;1001;Categoria - 015;Sub-categoria - 01001
426f83fde7245395dbf79131526ce96489a549fb1999a629680fec45e5938629;6;3266;Categoria - 006;Sub-categoria - 03266
dafe56224de69270d4e3ab27bd0164493e0b820ffa1bc0e740849e40c1b822cc;15;2199;Categoria - 015;Sub-categoria - 02199
70ad7696e6daa9ed83dcbeec281eb1c94981e95091792b81cecc8369be8d91f8;4;434;Categoria - 004;Sub-categoria - 00434
0c3d46c69e3d10f8f2dae79a890064e1bb549e353d4d537e7042e93b806d2263;15;3480;Categoria - 015;Sub-categoria - 03480
5ac03c47551377e759bde32df103c7172c48a29f6fa6bccc4d16bc8a97a1fc96;15;1800;Categoria - 015;Sub-categoria - 01800
71e6d2688a7160b7f776b4ec6f3df5b13d8f83d4fe7d600a0005df5d0bfb8249;21;1974;Categoria - 021;Sub-categoria - 01974
e6eb321cf62941f42dc8797eadbb5b72c398f357901fd5bb1849de51ad9b2810;21;2182;Categoria - 021;Sub-categoria - 02182
e00dc98ad54caae35cecb817b5e15a263d5fe8a36e42f68e8d62c54c5e25e712;18;1864;Categoria - 018;Sub-categoria - 01864
3dff49b7621ad55d1fee754d3b18b4c943fdce8743af2325eda2ef3795f75521;9;2418;Categoria - 009;Sub-categoria - 02418
871223fef565ea44db521445719877737fde533a5563eaebaf1193d95d35d603;18;532;Categoria - 018;Sub-categoria - 00532
9280d235153e18d5283ca7745aeefff0c8c040dc60c34f1fc0980c9f04c399f2;25;109;Categoria - 025;Sub-categoria - 00109
43fc2009dd7383cd5106a5a25dcf8f92e903ad6450b2b154e0b290571a6a4c58;18;1619;Categoria - 018;Sub-categoria - 01619
7dca1420f9abadd89883c2f6c5358ffcfe5919e4322776ef36001360481450d0;6;647;Categoria - 006;Sub-categoria - 00647
ff900ea7a8baa96c9a5a74591f794e7bf00d221a44cfb05ec5019e0e6d3718a6;29;1640;Categoria - 029;Sub-categoria - 01640
76dd22949da66aeaa8812dfd56cb6c756baacab9cb3712981bd83ebd4dad0c1d;6;461;Categoria - 006;Sub-categoria - 00461
60d66aac4398717fd8d1cbd0d4fedf67be5e9f1b06c89a9cd52516c72538027b;27;687;Categoria - 027;Sub-categoria - 00687
54fcc1a82d6b7c38dcaf1f1d05cf60727cc9b97f3648abf8db198cccefbfdedc;34;1707;Categoria - 034;Sub-categoria - 01707
22b4955277bb1019c00624222c20b5e3f1a120c621d76bbc07e90cb3cd7c5de8;27;724;Categoria - 027;Sub-categoria - 00724
f9f7839857f2ee35f256ddb7b74545fc9137f6aa86b1b375652c823115d38a80;4;3122;Categoria - 004;Sub-categoria - 03122
e36d01a03d9522926c09201838bf0293f73723918a6a181f9d9cb25ba7662852;4;2266;Categoria - 004;Sub-categoria - 02266
887af9e58181fbb5e619e70baf40e97f4928d11375970eaf67c0dfdd1f40f3ac;27;1364;Categoria - 027;Sub-categoria - 01364
43c03c2a4d24b723a96cc8101337fdaab0f69b40f8d57f63f7aa36aa825e9d29;9;2957;Categoria - 009;Sub-categoria - 02957
0f164d6b7dfba606d6534254788204f360dc253793c09b2aff25287a2563edb3;6;479;Categoria - 006;Sub-categoria - 00479
0f5e7551f930a5c431242bb5d05abe42e3e46cce0b31473dffb3b3552e1e9e0b;9;1266;Categoria - 009;Sub-categoria - 01266
030f7d2c5a18df2de8a611bc5f37fc18a0081f6a12077adfcd92784b56cb861b;27;1044;Categoria - 027;Sub-categoria - 01044
0e0f969076774bb4721c6d3548027e2e090af2d6e3ad7502ea52acbbe8e21797;27;837;Categoria - 027;Sub-categoria - 00837
6a1047389ec6d8bbac5164b75c7961b65a555f8c96e2571011a682da50aba82d;27;559;Categoria - 027;Sub-categoria - 00559
dbc2a0f80c696d3fcce1c8b8e750a7f78cab2969ad00e032fcdcd2ee560fc424;21;2048;Categoria - 021;Sub-categoria - 02048
0c0e74253ad72cc234cfc7d36abda9efe40cdf73d3c75bd30a080aaaf8aa0316;9;1085;Categoria - 009;Sub-categoria - 01085
7a35def29a4a0b4e43c6cb3669db13ecf3e8edc78887eaa317f1c15bfcf0b4a8;2;37;Categoria - 002;Sub-categoria - 00037
18cc1dbd7f2d3b8028001fc7465eb9f02d5b4913710d813309621ce2cef4cc40;24;2370;Categoria - 024;Sub-categoria - 02370
45e0a43f545acfd5e86ab0bc896a1156ab8ade29830a041fe85bab28c0e5bbf0;35;1685;Categoria - 035;Sub-categoria - 01685
ab2095b09948afc302f004fc43aa244f324ad9c1234e08652e2f0b40e4485010;17;1517;Categoria - 017;Sub-categoria - 01517
0be103d9da64ade92f55310877b8a13647253f81fd89b11023c27d201200f5ef;18;1868;Categoria - 018;Sub-categoria - 01868
735e739d12b8cdb3440ea1defdec9e7bc0d99dd7d4cbfbecdf1bba8aed5c8fbc;35;772;Categoria - 035;Sub-categoria - 00772
022f4d13fc0f8d79ff1071aa2209b334c47a3b4c493880254bb37ebc929074d9;18;204;Categoria - 018;Sub-categoria - 00204
c67c44ec1f0623ddc0d259839b51723200e52848f7217c0f89fe16187cb5884f;9;1787;Categoria - 009;Sub-categoria - 01787
d1dd92907616e4a873f5e845327266ea2aed6bb5a317b60904f28b5e362a4d4a;6;486;Categoria - 006;Sub-categoria - 00486
424fb1711ae2e3b34abdeb64090e58102b8d0ee6bf77b35ece64524424433162;18;1890;Categoria - 018;Sub-categoria - 01890
9f1d1dded3d8b58f264f8a22dd47022bdb3b97c60dfcb52f48dfb78cd92fb087;4;96;Categoria - 004;Sub-categoria - 00096
40d04d3e64da550f78e4ccbe408c88bd19c9bd1fab6bf2e4cb5049407cea0259;29;2257;Categoria - 029;Sub-categoria - 02257
8709c4f8bf90a62b5eade623fd52f439117a8a67b6317de717731791461610ad;17;779;Categoria - 017;Sub-categoria - 00779
7a7e45a49a4ead91d0a538494de5489ccf81138158615fd73b836244c1861dd9;9;1658;Categoria - 009;Sub-categoria - 01658
09b14ba1e02432a5fb1b34f7ac9ac41d7a5475571673f47feb8f4b14359a5c15;18;3353;Categoria - 018;Sub-categoria - 03353
dbfe9701cdda71d1aa7bd4dffb519bacc5830b636dde692819d5fe2c0e3c7e84;29;1204;Categoria - 029;Sub-categoria - 01204
ca7073ae6d51d3f84e5b645a5b6b4ef5610b6be67b1a8e8727a9290f29ab993f;18;1666;Categoria - 018;Sub-categoria - 01666
fcb109c81cc33e400b29f4bd3264e1e7f2bcf8fa164e06cfc3a07c8b2315f9d0;27;1512;Categoria - 027;Sub-categoria - 01512
a3e573821365e33e0b752bbbdd3a7ffa0e3256ae097f600f9fec200e56f3606b;27;1641;Categoria - 027;Sub-categoria - 01641
3bc125af38678a71769396b7f191628c5ae9b95cc5aefb74a564577f6d0f6d88;22;3624;Categoria - 022;Sub-categoria - 03624
fbb586bb076e8b884a1addf74fb602f4a35b451d7d221e611d95fce819f75880;28;3151;Categoria - 028;Sub-categoria - 03151
547e885d9b1dd3d93881f5801032d301a4926827fb630e463e8dd842a6c7fd68;4;819;Categoria - 004;Sub-categoria - 00819
e2f587d9f33b1dddce7ba344edca89682752533ca0e982cf0897d9c6e75bc914;19;1884;Categoria - 019;Sub-categoria - 01884
b621dc933d27c1f174859893626241fe65424a829fdc8e0580ae5ec873b92073;29;2977;Categoria - 029;Sub-categoria - 02977
1c79751b274829e3b7226ef0fc83890ba13ac14412479c6653cb7ec6832d6c15;7;1771;Categoria - 007;Sub-categoria - 01771
29c2a00b98e8172494c7e153810a38b886e25f91558d0fee656ec721578344d1;9;2414;Categoria - 009;Sub-categoria - 02414
edb3b4f6e62a44c5b12d91bbe6646485d463386124fc9e02f748096a0045ec1f;41;44;Categoria - 041;Sub-categoria - 00044
6f3e8b57d159f4e79d2da0b236e74bdc409cb9921d0988e6db1cdd5dbcd48163;34;1059;Categoria - 034;Sub-categoria - 01059
f843416c98344c38d79bdf8aaf2a0bb81860e4265feb0d2bbf594259cb3dcd13;4;301;Categoria - 004;Sub-categoria - 00301
e004e91f8e9f3a88aa4ac0e13365252c33c10b00b845fbe2e161452d70775301;29;1300;Categoria - 029;Sub-categoria - 01300
71753873de2abefbe120cc5c2f6ca4e0161daad1a3f0d03f579afcbb54692887;43;278;Categoria - 043;Sub-categoria - 00278
b3d7cf578acd032498bf60989ebb15032ad841b8e7c2e2f2fd778d722a1a0da0;19;1027;Categoria - 019;Sub-categoria - 01027
1e2e0e31d9f54cb1ff3eeaeb1c1af6bbb1c8a41283485533d09f14c1c91bbd50;16;1425;Categoria - 016;Sub-categoria - 01425
9e15c6bf93a8488a61bdb562bd7af20493c3c6bb922c6cf550dac0e78abb1931;5;1567;Categoria - 005;Sub-categoria - 01567
e00286518c0beee97e9906bf19a4a3b98f73b8d9c90ec43cd3f784b9be9de2db;9;1276;Categoria - 009;Sub-categoria - 01276
708cf52b084f6c384c300b7345304910a66cebc8b0c2ad2081e1f0b1d1551c74;18;3370;Categoria - 018;Sub-categoria - 03370
3a31d4f995ac336d09e1e8f06b7e8a449fb38fa947f812d94456cf91025bcc17;9;2038;Categoria - 009;Sub-categoria - 02038
18797b670a189dd91483de1a8589bc1cfbe019c1a55f080133ccf842760446f1;27;634;Categoria - 027;Sub-categoria - 00634
fdb81c8dd1c6258cf9eaf4e48250bd3549676da1218722aff61c31f7401bae68;21;3144;Categoria - 021;Sub-categoria - 03144
028f4678e6f49b8e149395ce2b0cca80cfe75194993018011ab370985edd67e1;4;1234;Categoria - 004;Sub-categoria - 01234
9f1b304706d3ee5f0b7373b56c2cf6a7bbb0f43017282e8d4ad8f8ff11fd9474;17;1940;Categoria - 017;Sub-categoria - 01940
070794cb877e6c0b35fd48905d0d242e2c54f43db9791758b525b5df8b47322e;4;319;Categoria - 004;Sub-categoria - 00319
39db9682fcb3ec370f991417977991a2e3b904f7fc306f24dd243a1024dabe65;35;3007;Categoria - 035;Sub-categoria - 03007
5e7cd712babc16d52fed63170d15697d0de3fbe8e7f8f44e8ac49b2a3eb05fda;4;1102;Categoria - 004;Sub-categoria - 01102
f706b383f9a87ef9bfcc41e6ba3beec8e6ca6f04a2cec05d9272bb329696a213;12;464;Categoria - 012;Sub-categoria - 00464
e19849930d7eecedfa2c474b2b819c321cf34c890d4e1ec8b06ccee46488ccb4;43;3301;Categoria - 043;Sub-categoria - 03301
b0b2c9cbb7fea28ec3b029357f4bfb8836ce94094fd8e3c5745c6b8acac0a1ac;18;294;Categoria - 018;Sub-categoria - 00294
d98bdc375d286e1888cb773a17d6991efbdf496da725e502e0ade6c9eb6e847c;18;1064;Categoria - 018;Sub-categoria - 01064
a4d099d87c4114ed8b74421fb22821f4eea99c221711ea1fe0d7099828f6faee;18;566;Categoria - 018;Sub-categoria - 00566
61ff617131fc4bc789896d7fe01fe443671e8f9f37c85bda65aed044dbbb9b4f;34;3015;Categoria - 034;Sub-categoria - 03015
9e44f0e529269f622893a62a59d1f108b4e0c0e0ac59060b9176bd661c0b6b66;21;156;Categoria - 021;Sub-categoria - 00156
af6cfc012dca6eb73220ac61982f37a5c2200a983f20afbb16a7b6d987163dfb;4;267;Categoria - 004;Sub-categoria - 00267
091f3e4214c886975cf02c50b6e393c1d884f7bf40cdf7a34842e6e8326e234a;21;27;Categoria - 021;Sub-categoria - 00027
6b452264eabf9c06545bf5542c021ac3d83a2a34857eddd43320af89ad3cf8f2;19;1625;Categoria - 019;Sub-categoria - 01625
3e1c6a2809e7dabcad3a9808d471749c78c541e399e6d5b99785394947139098;9;2756;Categoria - 009;Sub-categoria - 02756
541855b9be94cb46601b6351e76a1eb35a32294ac06a4a852e6bd9ee491cfc58;27;3447;Categoria - 027;Sub-categoria - 03447
cc7afa2886db5aed5b712dcd65621c504f4f6e3c528cfed7d1e5be00637461ca;41;3549;Categoria - 041;Sub-categoria - 03549
05c4b2736914f73ee3e9ea4b376f0d9ad0b334be720f6b12aba9894545493f23;26;2764;Categoria - 026;Sub-categoria - 02764
8e91894af7133641ab566488bf7d4bc79e9d5f449b0c4b644e87017f86a803d7;12;2028;Categoria - 012;Sub-categoria - 02028
945bb1f12f09601e55c9b6c0b1f1f36933e8915d52284d67a6c247e131db933f;43;3345;Categoria - 043;Sub-categoria - 03345
151463f656fce26221ae76726c69b6557fb3c745f2a46d72fa1b5219492f511e;27;705;Categoria - 027;Sub-categoria - 00705
c3fb97412bc56d1b3f8f0111425fe64e9bdd66bb08a60062fffcc0fef3e634c2;34;3017;Categoria - 034;Sub-categoria - 03017
0d73b2e6051a4245e05b36812ecca01d37e77291dbb8edbb8a62f342317348b8;27;908;Categoria - 027;Sub-categoria - 00908
f196342f213e35ead53ca27ace2b6d6799c5a7a5debef9c8b139b27e60814618;4;3269;Categoria - 004;Sub-categoria - 03269
06d49d9a544b95269e8dd5d9d8a9a0dba9a751b342b12f9d2fdac62c139e201d;21;1785;Categoria - 021;Sub-categoria - 01785
f9b61342820e48a7880b824f43df81f356998fc031ea569b5b8d6358e7e2fa1b;40;84;Categoria - 040;Sub-categoria - 00084
04be7974b7a3f53690965dffb1ea608c07a8a286bf62084dff5bc40ed41ceb4b;18;311;Categoria - 018;Sub-categoria - 00311
c2e1608a97309cecad555bd597538aff31163751ec69f9bd46be587e70f731a7;27;1603;Categoria - 027;Sub-categoria - 01603
da4e775d224c40f1453ea8cf46f77fb9543d1b4576444a5768967eba8e6fd08d;21;2060;Categoria - 021;Sub-categoria - 02060
05844f16ea965a8c692fe7c21979f46f0fbd64843f953579cfa905fb7d9d3f61;4;270;Categoria - 004;Sub-categoria - 00270
7fd109050a1c04e4cf8390babb2f82970cfe5c249d89e84150f4e7c31fabdb63;9;2329;Categoria - 009;Sub-categoria - 02329
d7eec8320f71d88fb59c8c67921b867bae7410cb09aaa6f3f04de9db9d9675f8;16;120;Categoria - 016;Sub-categoria - 00120
ae6942df2487e72a9922213ec0cef274569e184adea890efe0fb37fe28a0fb91;12;1081;Categoria - 012;Sub-categoria - 01081
33ba5bc3903630b80f9db90b5648fca0c0577ffb2824d6448cc6d6178b7384da;35;682;Categoria - 035;Sub-categoria - 00682
23703725dca1c9ec7f73f70131c1871e2c3d660793d9da3f4e176e845fece40f;27;1380;Categoria - 027;Sub-categoria - 01380
3b3a189db07db293932cc5864e526fd5aaab7aa6aa7a5acb047628021951fe80;34;1937;Categoria - 034;Sub-categoria - 01937
f70e4e455f18dc68ad0d59e06fa73226e51f9bc040279293a066d9724a103762;29;2894;Categoria - 029;Sub-categoria - 02894
8b03890c9680ec5c60446a03d747eec3930b6e31fd40741fa1f459dd0d64d65a;43;3420;Categoria - 043;Sub-categoria - 03420
77ff39f074a030dfdccc363dabd1dad09cc42cc5725e96a0c1fe32bce700a104;27;2233;Categoria - 027;Sub-categoria - 02233
7b781be0258808037ef3f1b11fb11f148c0913a6d3a64f5ab800ba2236061c57;32;3239;Categoria - 032;Sub-categoria - 03239
9b7861d7b4f41236c1a2b99ddf26bcbe68cb2df53de46b71dfdafdf431d67438;34;1502;Categoria - 034;Sub-categoria - 01502
332e03aad18ff96c6ce0d9c38fe5555916892513a5211195b40de9af693f9a28;18;2992;Categoria - 018;Sub-categoria - 02992
f9759a6a8038e52a5e51b799daf69066c360e1fa6b0b67baa5a108916cad429a;9;1571;Categoria - 009;Sub-categoria - 01571
326b9d28da4f7f5c0767da85b5ac1a6880de73626b99efc11f8a13c5c70d22dd;18;572;Categoria - 018;Sub-categoria - 00572
a03b0184d3d15ddf2919c97e23cd78ea98b3274b0a337944ed2db7b189924e69;24;2368;Categoria - 024;Sub-categoria - 02368
af7f94a22fff8939df88c4c949e9382a11a340e0daa3d697401f68cb3ef860a1;10;1241;Categoria - 010;Sub-categoria - 01241
1558770b73fcdce5293adc9bbbb0e6d9fdc5b4077565bd7bcf409f91de023a0e;18;1322;Categoria - 018;Sub-categoria - 01322
091f2ae92e574d94c5e60fe89d22b6f971ac83e49f73625d9572a2ec2c9670ce;34;1462;Categoria - 034;Sub-categoria - 01462
4ef29e58e58ad871d560b8ca427599b4da542d69f2a6c1eabe7a58bcba028578;18;691;Categoria - 018;Sub-categoria - 00691
baa0ee1d2e1f52d809cb58a334c2a77a4e2c7c3fa270838b899af87fd00dccd5;18;1097;Categoria - 018;Sub-categoria - 01097
aecd663b8200836deb8f287087ba9f3e7d02e2c2c6441a5543f247cb70c94485;34;3252;Categoria - 034;Sub-categoria - 03252
fa0ce9837d7e1dd1de324cb36c3d7cd269291a0b0f3d6687e31b705d16c3df60;43;1934;Categoria - 043;Sub-categoria - 01934
f4c7b17f77c4ffb0c7afd6b9aaba01150c8de5f571ac60f19821d259bd730456;17;1886;Categoria - 017;Sub-categoria - 01886
92762fe28f88f90c4893d3d0659bb7e0c1352ec94e9f7d813a584ac6fb5d2ecf;21;2059;Categoria - 021;Sub-categoria - 02059
